utc_time;AUT;BEL;BGR;BIH;CHE;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;NLD;NOR;POL;PRT;ROU;SRB;SVK;SVN;SWE
2015-05-31T16:00:00Z;6705.000000;8991.000000;3712.000000;1227.000000;6345.000000;398.000000;5960.000000;49458.000000;3744.830000;23593.000000;803.000000;8148.000000;40833.000000;28676.000000;4844.000000;1546.000000;3934.000000;2843.000000;27455.000000;1116.000000;711.000000;714.000000;12484.000000;12377.000000;13961.000000;4704.000000;4706.000000;3448.000000;2699.000000;1342.000000;13602.000000
2015-05-31T17:00:00Z;6666.000000;9062.000000;3882.000000;1260.000000;6318.000000;405.000000;6057.000000;49497.000000;3622.030000;24102.000000;790.000000;8138.000000;41915.000000;29015.000000;5077.000000;1614.000000;3999.000000;2726.000000;28226.000000;1123.000000;705.000000;718.000000;12424.000000;12484.000000;14310.000000;4754.000000;4770.000000;3532.000000;2763.000000;1385.000000;13727.000000
2015-05-31T18:00:00Z;6724.000000;8961.000000;4116.000000;1410.000000;6274.000000;443.000000;6204.000000;48656.000000;3463.920000;24820.000000;767.000000;7909.000000;41264.000000;29271.000000;5616.000000;1763.000000;4206.000000;2624.000000;29414.000000;1117.000000;704.000000;706.000000;12240.000000;12547.000000;14530.000000;4855.000000;4931.000000;4076.000000;2868.000000;1473.000000;13620.000000
2015-05-31T19:00:00Z;6722.000000;8780.000000;3991.000000;1509.000000;6545.000000;436.000000;6292.000000;48820.000000;3320.510000;26364.000000;747.000000;8155.000000;42099.000000;28912.000000;5365.000000;1934.000000;4342.000000;2543.000000;30792.000000;1115.000000;662.000000;695.000000;12054.000000;12510.000000;15164.000000;5125.000000;5357.000000;4363.000000;2897.000000;1501.000000;13511.000000
2015-05-31T20:00:00Z;6556.000000;8911.000000;3742.000000;1364.000000;6520.000000;406.000000;6311.000000;49290.000000;3165.230000;27282.000000;732.000000;8241.000000;46086.000000;29262.000000;5025.000000;1916.000000;4101.000000;2614.000000;29291.000000;1019.000000;705.000000;657.000000;11884.000000;12352.000000;14823.000000;5488.000000;5355.000000;4197.000000;2782.000000;1430.000000;13354.000000
2015-05-31T21:00:00Z;6128.000000;8634.000000;3300.000000;1219.000000;6150.000000;374.000000;5903.000000;45820.000000;2940.730000;25419.000000;670.000000;7894.000000;45146.000000;28281.000000;4599.610000;1662.000000;3839.000000;2472.000000;26992.000000;921.000000;642.000000;600.000000;11147.000000;11941.000000;13685.000000;5268.000000;4888.000000;3765.000000;2658.000000;1301.000000;12754.000000
2015-05-31T22:00:00Z;5794.000000;8021.000000;3004.000000;1013.000000;5909.000000;344.000000;5649.000000;43032.000000;2752.330000;23711.000000;631.000000;7495.000000;40354.000000;24345.000000;4228.070000;1417.000000;3566.000000;2472.000000;24537.000000;866.000000;607.000000;545.000000;10455.000000;11528.000000;12796.000000;4805.000000;4540.000000;3332.000000;2581.000000;1192.000000;12171.000000
2015-05-31T23:00:00Z;5539.000000;7715.000000;2883.000000;934.000000;5946.000000;318.000000;5692.000000;41477.000000;2677.280000;22354.000000;612.000000;7303.000000;39163.000000;21564.000000;3990.140000;1268.000000;3417.000000;2351.000000;22765.000000;836.000000;589.000000;521.000000;9985.000000;11336.000000;12388.000000;4440.000000;4344.000000;2999.000000;2445.000000;1144.000000;11923.000000
2015-06-01T00:00:00Z;5406.000000;7464.000000;2832.000000;889.000000;5902.000000;299.000000;5554.000000;40575.000000;2630.900000;21546.000000;593.000000;7157.000000;36889.000000;21103.000000;3899.780000;1209.000000;3274.000000;2184.000000;21904.000000;828.000000;568.000000;508.000000;9816.000000;11150.000000;12097.000000;4341.000000;4239.000000;2747.000000;2402.000000;1117.000000;11885.000000
2015-06-01T01:00:00Z;5353.000000;7345.000000;2875.000000;878.000000;5819.000000;290.000000;5504.000000;40906.000000;2667.880000;21171.000000;572.000000;7043.000000;35239.000000;20900.000000;3847.860000;1191.000000;3221.000000;2069.000000;21493.000000;817.000000;538.000000;489.000000;9769.000000;11136.000000;12097.000000;4143.000000;4218.000000;2669.000000;2398.000000;1106.000000;11841.000000
2015-06-01T02:00:00Z;5639.000000;7499.000000;2972.000000;882.000000;5727.000000;282.000000;5424.000000;42481.000000;2687.490000;21042.000000;599.000000;7272.000000;35915.000000;20508.000000;3858.890000;1205.000000;3273.000000;1999.000000;21614.000000;852.000000;511.000000;511.000000;9816.000000;11178.000000;11862.000000;4182.000000;4274.000000;2610.000000;2448.000000;1116.000000;11843.000000
2015-06-01T03:00:00Z;6511.000000;7818.000000;3289.000000;913.000000;6079.000000;270.000000;5714.000000;46013.000000;2837.400000;21618.000000;710.000000;8156.000000;38638.000000;20304.000000;3860.990000;1230.000000;3550.000000;1952.000000;21724.000000;1038.000000;492.000000;611.000000;9966.000000;11356.000000;12508.000000;4227.000000;4172.000000;2733.000000;2543.000000;1205.000000;12375.000000
2015-06-01T04:00:00Z;7880.000000;8793.000000;3616.000000;1061.000000;6165.000000;286.000000;6714.000000;54941.000000;3384.750000;23433.000000;839.000000;8800.000000;44166.000000;21215.000000;4194.410000;1534.000000;4313.000000;1905.000000;23515.000000;1225.000000;557.000000;726.000000;11018.000000;12702.000000;14908.000000;4091.000000;4187.000000;3189.000000;2900.000000;1465.000000;14186.000000
2015-06-01T05:00:00Z;8652.000000;9707.000000;3851.000000;1248.000000;6950.000000;316.000000;7355.000000;61677.000000;3988.820000;25885.000000;952.000000;9178.000000;48842.000000;25950.000000;4584.460000;1800.000000;4714.000000;1936.000000;27544.000000;1362.000000;626.000000;843.000000;12649.000000;14129.000000;16992.000000;4359.000000;4394.000000;3696.000000;3124.000000;1585.000000;15854.000000
2015-06-01T06:00:00Z;8929.000000;10276.000000;3929.000000;1347.000000;7427.000000;345.000000;7526.000000;65249.000000;4288.480000;28456.000000;994.000000;9272.000000;51430.000000;31009.000000;5020.280000;1919.000000;4809.000000;2118.000000;31306.000000;1419.000000;667.000000;904.000000;13897.000000;14326.000000;18103.000000;5106.000000;4600.000000;3924.000000;3244.000000;1652.000000;16465.000000
2015-06-01T07:00:00Z;8987.000000;10658.000000;3960.000000;1387.000000;7551.000000;372.000000;7694.000000;66321.000000;4332.670000;29708.000000;993.000000;9412.000000;52802.000000;32734.000000;5311.490000;1961.000000;4920.000000;2342.000000;33356.000000;1421.000000;692.000000;909.000000;14323.000000;14284.000000;18527.000000;5811.000000;4805.000000;4057.000000;3333.000000;1619.000000;16591.000000
2015-06-01T08:00:00Z;9228.000000;10646.000000;3998.000000;1381.000000;7803.000000;382.000000;7590.000000;67926.000000;4449.670000;30887.000000;990.000000;9502.000000;53548.000000;32785.000000;5556.910000;1963.000000;4954.000000;2572.000000;34322.000000;1417.000000;697.000000;900.000000;14450.000000;14376.000000;18647.000000;6027.000000;4912.000000;4023.000000;3308.000000;1602.000000;16596.000000
2015-06-01T09:00:00Z;9370.000000;10858.000000;3884.000000;1409.000000;8109.000000;380.000000;7703.000000;69701.000000;4476.610000;31409.000000;977.000000;9458.000000;54169.000000;32719.000000;5725.300000;2030.000000;5013.000000;2778.000000;34614.000000;1401.000000;718.000000;873.000000;14518.000000;14265.000000;19014.000000;6164.000000;4920.000000;4100.000000;3328.000000;1687.000000;16569.000000
2015-06-01T10:00:00Z;9123.000000;10548.000000;3972.000000;1410.000000;7607.000000;380.000000;7817.000000;69102.000000;4395.910000;31947.000000;1001.000000;9334.000000;54613.000000;33165.000000;5711.800000;2063.000000;5088.000000;2926.000000;33952.000000;1418.000000;712.000000;901.000000;14342.000000;14188.000000;19050.000000;6274.000000;4954.000000;4067.000000;3381.000000;1694.000000;16430.000000
2015-06-01T11:00:00Z;9077.000000;10549.000000;3903.000000;1415.000000;7738.000000;372.000000;7755.000000;68311.000000;4364.820000;32078.000000;986.000000;9243.000000;53519.000000;33174.000000;5424.200000;2016.000000;5062.000000;3028.000000;33523.000000;1399.000000;702.000000;894.000000;14439.000000;14020.000000;18985.000000;6010.000000;4980.000000;4048.000000;3359.000000;1721.000000;16092.000000
2015-06-01T12:00:00Z;9028.000000;10390.000000;3902.000000;1448.000000;7637.000000;361.000000;7627.000000;67026.000000;4282.710000;31193.000000;977.000000;9191.000000;52160.000000;32770.000000;5055.660000;1957.000000;5081.000000;3055.000000;33684.000000;1373.000000;755.000000;884.000000;14240.000000;14097.000000;18653.000000;6137.000000;4988.000000;3951.000000;3320.000000;1688.000000;15982.000000
2015-06-01T13:00:00Z;8890.000000;10291.000000;3884.000000;1429.000000;7484.000000;368.000000;7689.000000;65603.000000;4091.770000;30542.000000;946.000000;9110.000000;50527.000000;33115.000000;4955.230000;1906.000000;5096.000000;3043.000000;33911.000000;1335.000000;739.000000;871.000000;14136.000000;14051.000000;18534.000000;6250.000000;4955.000000;3905.000000;3278.000000;1647.000000;15850.000000
2015-06-01T14:00:00Z;8829.000000;10163.000000;3777.000000;1379.000000;7344.000000;388.000000;7523.000000;63876.000000;4023.550000;30591.000000;920.000000;8931.000000;49225.000000;33789.000000;5044.590000;1872.000000;5042.000000;3043.000000;33216.000000;1289.000000;732.000000;844.000000;14149.000000;13823.000000;18221.000000;6319.000000;4953.000000;3897.000000;3271.000000;1646.000000;15505.000000
2015-06-01T15:00:00Z;8793.000000;10293.000000;3892.000000;1316.000000;7114.000000;411.000000;7363.000000;63399.000000;4239.530000;30799.000000;903.000000;8881.000000;48795.000000;35635.000000;5145.090000;1867.000000;4937.000000;3070.000000;32957.000000;1273.000000;716.000000;833.000000;14218.000000;13630.000000;17921.000000;6294.000000;5018.000000;3837.000000;3214.000000;1605.000000;15332.000000
2015-06-01T16:00:00Z;8592.000000;10256.000000;3950.000000;1300.000000;7082.000000;428.000000;7109.000000;62931.000000;4124.830000;30501.000000;886.000000;8928.000000;50556.000000;36427.000000;5271.780000;1873.000000;4842.000000;3175.000000;32557.000000;1264.000000;737.000000;819.000000;13741.000000;13460.000000;17761.000000;6098.000000;5107.000000;3833.000000;3171.000000;1630.000000;15058.000000
2015-06-01T17:00:00Z;8243.000000;9968.000000;4055.000000;1320.000000;6732.000000;439.000000;7125.000000;61977.000000;3918.630000;30124.000000;872.000000;8994.000000;49200.000000;36236.000000;5555.410000;1924.000000;4817.000000;3183.000000;32683.000000;1244.000000;723.000000;810.000000;13466.000000;13424.000000;18071.000000;5915.000000;5154.000000;3878.000000;3233.000000;1632.000000;14965.000000
2015-06-01T18:00:00Z;8135.000000;9612.000000;4213.000000;1433.000000;6510.000000;477.000000;7080.000000;59432.000000;3694.090000;30120.000000;842.000000;8509.000000;46258.000000;35323.000000;5942.350000;2016.000000;4878.000000;3043.000000;32763.000000;1219.000000;697.000000;796.000000;13067.000000;13593.000000;18317.000000;5945.000000;5318.000000;4301.000000;3273.000000;1646.000000;14696.000000
2015-06-01T19:00:00Z;7725.000000;9345.000000;4106.000000;1516.000000;6603.000000;463.000000;6962.000000;57802.000000;3507.300000;30747.000000;810.000000;8546.000000;46175.000000;33853.000000;5588.220000;2162.000000;4916.000000;2885.000000;33382.000000;1180.000000;683.000000;765.000000;12827.000000;13412.000000;18383.000000;5936.000000;5781.000000;4560.000000;3241.000000;1632.000000;14498.000000
2015-06-01T20:00:00Z;7273.000000;9634.000000;3812.000000;1360.000000;6525.000000;425.000000;6626.000000;55731.000000;3436.000000;29978.000000;756.000000;8484.000000;49972.000000;32729.000000;5095.910000;2087.000000;4579.000000;2817.000000;30743.000000;1060.000000;668.000000;691.000000;12641.000000;13213.000000;17166.000000;6064.000000;5680.000000;4280.000000;3061.000000;1524.000000;14215.000000
2015-06-01T21:00:00Z;6719.000000;9280.000000;3374.000000;1188.000000;6025.000000;384.000000;6200.000000;50805.000000;3145.000000;27421.000000;696.000000;8067.000000;48767.000000;29263.000000;4578.040000;1815.000000;4376.000000;2790.000000;27867.000000;959.000000;673.000000;617.000000;11883.000000;12748.000000;15646.000000;5743.000000;5097.000000;3850.000000;2899.000000;1386.000000;13431.000000
2015-06-01T22:00:00Z;6284.000000;8541.000000;3082.000000;1073.000000;5876.000000;346.000000;5906.000000;47243.000000;2894.110000;25777.000000;661.000000;7702.000000;43194.000000;24850.000000;4236.920000;1539.000000;4091.000000;2552.000000;25801.000000;907.000000;660.000000;572.000000;11034.000000;12108.000000;14477.000000;5170.000000;4655.000000;3405.000000;2747.000000;1261.000000;12631.000000
2015-06-01T23:00:00Z;6032.000000;8189.000000;3009.000000;980.000000;6016.000000;322.000000;5880.000000;45117.000000;2747.230000;24329.000000;641.000000;7507.000000;41872.000000;22295.000000;4066.770000;1508.000000;3875.000000;2341.000000;23928.000000;882.000000;641.000000;553.000000;10445.000000;11800.000000;13856.000000;4827.000000;4486.000000;3012.000000;2619.000000;1230.000000;12364.000000
2015-06-02T00:00:00Z;5874.000000;7853.000000;2931.000000;937.000000;5998.000000;310.000000;5799.000000;44316.000000;2666.770000;23417.000000;633.000000;7354.000000;39722.000000;21900.000000;3976.940000;1444.000000;3652.000000;2204.000000;22831.000000;874.000000;593.000000;540.000000;10179.000000;11673.000000;13496.000000;4663.000000;4366.000000;2762.000000;2549.000000;1173.000000;12303.000000
2015-06-02T01:00:00Z;5756.000000;7759.000000;2928.000000;913.000000;5898.000000;305.000000;5692.000000;44456.000000;2671.690000;23066.000000;613.000000;7248.000000;37713.000000;21576.000000;3945.470000;1424.000000;3582.000000;2102.000000;22170.000000;861.000000;641.000000;523.000000;10035.000000;11586.000000;13481.000000;4573.000000;4357.000000;2696.000000;2555.000000;1214.000000;12264.000000
2015-06-02T02:00:00Z;5935.000000;7782.000000;3014.000000;927.000000;5654.000000;300.000000;5669.000000;45815.000000;2711.320000;22949.000000;627.000000;7532.000000;38010.000000;21272.000000;3996.470000;1436.000000;3586.000000;2047.000000;21967.000000;888.000000;662.000000;535.000000;10050.000000;11604.000000;13052.000000;4479.000000;4408.000000;2676.000000;2560.000000;1235.000000;12228.000000
2015-06-02T03:00:00Z;6779.000000;8023.000000;3304.000000;942.000000;6058.000000;301.000000;5851.000000;48929.000000;2926.140000;23280.000000;731.000000;8359.000000;39902.000000;20854.000000;4161.090000;1326.000000;3794.000000;2052.000000;21059.000000;1057.000000;659.000000;630.000000;10195.000000;11865.000000;13421.000000;4510.000000;4419.000000;2772.000000;2655.000000;1300.000000;12639.000000
2015-06-02T04:00:00Z;8097.000000;8903.000000;3634.000000;1086.000000;6470.000000;350.000000;6839.000000;56982.000000;3480.860000;24795.000000;850.000000;8915.000000;45335.000000;21603.000000;4778.660000;1612.000000;4466.000000;2054.000000;21027.000000;1240.000000;703.000000;751.000000;11194.000000;13196.000000;15631.000000;4358.000000;4815.000000;3214.000000;2989.000000;1504.000000;14163.000000
2015-06-02T05:00:00Z;8824.000000;10024.000000;3894.000000;1287.000000;7117.000000;421.000000;7484.000000;63442.000000;4098.740000;27267.000000;958.000000;9120.000000;49865.000000;26441.000000;5247.060000;1879.000000;4851.000000;2274.000000;23358.000000;1368.000000;809.000000;819.000000;12992.000000;14709.000000;17563.000000;4518.000000;5593.000000;3729.000000;3229.000000;1633.000000;15787.000000
2015-06-02T06:00:00Z;9114.000000;10559.000000;4013.000000;1368.000000;7574.000000;481.000000;7754.000000;66876.000000;4351.370000;29697.000000;989.000000;9255.000000;52250.000000;32445.000000;5661.480000;1978.000000;4956.000000;2730.000000;26102.000000;1422.000000;839.000000;869.000000;14288.000000;15232.000000;18460.000000;5248.000000;5980.000000;3908.000000;3342.000000;1659.000000;16209.000000
2015-06-02T07:00:00Z;9258.000000;10836.000000;4029.000000;1414.000000;8012.000000;512.000000;7944.000000;67867.000000;4446.010000;30943.000000;975.000000;9281.000000;53710.000000;34665.000000;5869.670000;2016.000000;5033.000000;3216.000000;28347.000000;1434.000000;852.000000;928.000000;14936.000000;15227.000000;18841.000000;6045.000000;6146.000000;4043.000000;3421.000000;1674.000000;16252.000000
2015-06-02T08:00:00Z;9363.000000;11070.000000;4053.000000;1419.000000;8317.000000;527.000000;7797.000000;69736.000000;4594.350000;31936.000000;968.000000;9328.000000;54368.000000;35542.000000;6065.080000;2014.000000;5131.000000;3403.000000;29485.000000;1431.000000;855.000000;928.000000;15162.000000;14940.000000;18846.000000;6105.000000;6186.000000;4083.000000;3390.000000;1691.000000;16257.000000
2015-06-02T09:00:00Z;9479.000000;11250.000000;4001.000000;1431.000000;8784.000000;528.000000;7893.000000;71013.000000;4629.300000;32661.000000;957.000000;9303.000000;55504.000000;35362.000000;6212.510000;2079.000000;5195.000000;3419.000000;30096.000000;1423.000000;851.000000;898.000000;15331.000000;14676.000000;19202.000000;6256.000000;6231.000000;4162.000000;3408.000000;1745.000000;16347.000000
2015-06-02T10:00:00Z;9249.000000;10855.000000;4027.000000;1438.000000;8190.000000;528.000000;7958.000000;70065.000000;4588.330000;33337.000000;992.000000;9189.000000;55341.000000;35228.000000;6201.310000;2099.000000;5248.000000;3460.000000;30093.000000;1446.000000;861.000000;924.000000;15231.000000;14519.000000;19433.000000;6367.000000;6300.000000;4106.000000;3446.000000;1779.000000;16172.000000
2015-06-02T11:00:00Z;9202.000000;10746.000000;3998.000000;1441.000000;8390.000000;516.000000;7875.000000;69428.000000;4619.380000;33470.000000;989.000000;9109.000000;54131.000000;34577.000000;5937.070000;2060.000000;5219.000000;3458.000000;28904.000000;1436.000000;856.000000;923.000000;15233.000000;14646.000000;19524.000000;6201.000000;6436.000000;4125.000000;3420.000000;1778.000000;16016.000000
2015-06-02T12:00:00Z;9076.000000;10734.000000;3997.000000;1475.000000;8316.000000;513.000000;7762.000000;68581.000000;4525.750000;32582.000000;984.000000;9061.000000;53117.000000;33379.000000;5554.420000;2011.000000;5233.000000;3433.000000;28310.000000;1386.000000;832.000000;911.000000;15166.000000;14659.000000;19291.000000;6332.000000;6439.000000;4015.000000;3386.000000;1723.000000;16049.000000
2015-06-02T13:00:00Z;8952.000000;10706.000000;3994.000000;1460.000000;8303.000000;507.000000;7817.000000;67534.000000;4401.180000;32153.000000;955.000000;8960.000000;51860.000000;32376.000000;5444.790000;1966.000000;5246.000000;3380.000000;27969.000000;1355.000000;807.000000;883.000000;15082.000000;14596.000000;19056.000000;6436.000000;6423.000000;3979.000000;3344.000000;1730.000000;16115.000000
2015-06-02T14:00:00Z;8834.000000;10548.000000;3929.000000;1429.000000;8177.000000;518.000000;7674.000000;65886.000000;4322.480000;32238.000000;924.000000;8919.000000;50857.000000;31816.000000;5532.000000;1945.000000;5167.000000;3376.000000;27565.000000;1313.000000;824.000000;845.000000;15075.000000;14471.000000;18703.000000;6463.000000;6285.000000;3898.000000;3310.000000;1692.000000;15898.000000
2015-06-02T15:00:00Z;8763.000000;10726.000000;4017.000000;1373.000000;7910.000000;518.000000;7514.000000;65196.000000;4519.960000;32520.000000;914.000000;8881.000000;50495.000000;33138.000000;5625.970000;1930.000000;5052.000000;3409.000000;27813.000000;1293.000000;822.000000;834.000000;15046.000000;14275.000000;18431.000000;6435.000000;6241.000000;3841.000000;3233.000000;1680.000000;16102.000000
2015-06-02T16:00:00Z;8598.000000;10566.000000;4054.000000;1332.000000;7492.000000;514.000000;7385.000000;64722.000000;4359.000000;32152.000000;892.000000;8904.000000;51685.000000;34138.000000;5738.460000;1921.000000;4969.000000;3475.000000;28130.000000;1267.000000;759.000000;806.000000;14404.000000;14132.000000;18149.000000;6191.000000;6189.000000;3819.000000;3173.000000;1677.000000;15893.000000
2015-06-02T17:00:00Z;8229.000000;10166.000000;4093.000000;1348.000000;6888.000000;508.000000;7329.000000;63755.000000;4139.570000;31666.000000;872.000000;8908.000000;49860.000000;34122.000000;5996.060000;1954.000000;4914.000000;3425.000000;28796.000000;1252.000000;759.000000;793.000000;13955.000000;13897.000000;18250.000000;6061.000000;6166.000000;3878.000000;3236.000000;1701.000000;15641.000000
2015-06-02T18:00:00Z;8029.000000;9843.000000;4309.000000;1440.000000;6620.000000;534.000000;7229.000000;61084.000000;3887.190000;31336.000000;841.000000;8655.000000;46724.000000;33502.000000;6356.360000;2028.000000;4951.000000;3256.000000;29861.000000;1230.000000;734.000000;768.000000;13534.000000;13837.000000;18538.000000;6132.000000;6261.000000;4257.000000;3283.000000;1677.000000;15339.000000
2015-06-02T19:00:00Z;7812.000000;9540.000000;4206.000000;1548.000000;6784.000000;508.000000;7124.000000;59127.000000;3745.280000;31449.000000;808.000000;8580.000000;46663.000000;32709.000000;5864.930000;2196.000000;5000.000000;3158.000000;31477.000000;1196.000000;703.000000;750.000000;13107.000000;13624.000000;18646.000000;6097.000000;6618.000000;4576.000000;3226.000000;1674.000000;14816.000000
2015-06-02T20:00:00Z;7453.000000;9811.000000;3849.000000;1407.000000;6837.000000;461.000000;6905.000000;56879.000000;3510.500000;30679.000000;773.000000;8496.000000;50641.000000;32080.000000;5395.170000;2147.000000;4682.000000;3053.000000;30205.000000;1087.000000;703.000000;700.000000;12804.000000;13322.000000;17599.000000;6224.000000;6538.000000;4344.000000;3096.000000;1584.000000;14168.000000
2015-06-02T21:00:00Z;6739.000000;9509.000000;3411.000000;1237.000000;6776.000000;410.000000;6471.000000;51935.000000;3202.110000;27991.000000;702.000000;8025.000000;49308.000000;30023.000000;4842.720000;1857.000000;4455.000000;3021.000000;27225.000000;983.000000;654.000000;619.000000;12055.000000;13167.000000;16065.000000;5880.000000;5759.000000;3989.000000;2924.000000;1433.000000;13335.000000
2015-06-02T22:00:00Z;6408.000000;8750.000000;3124.000000;1059.000000;6342.000000;368.000000;6105.000000;48124.000000;2938.340000;26397.000000;669.000000;7608.000000;43464.000000;25805.000000;4477.710000;1577.000000;4148.000000;2736.000000;25491.000000;924.000000;615.000000;566.000000;11186.000000;12418.000000;14736.000000;5329.000000;5248.000000;3466.000000;2813.000000;1337.000000;12599.000000
2015-06-02T23:00:00Z;6072.000000;8341.000000;2989.000000;972.000000;6189.000000;342.000000;6058.000000;46070.000000;2834.310000;24928.000000;648.000000;7437.000000;41983.000000;23083.000000;4280.340000;1534.000000;3951.000000;2480.000000;23688.000000;895.000000;592.000000;538.000000;10569.000000;11974.000000;14030.000000;4944.000000;5027.000000;3028.000000;2674.000000;1294.000000;12206.000000
2015-06-03T00:00:00Z;5885.000000;7990.000000;2936.000000;921.000000;5993.000000;327.000000;5947.000000;45015.000000;2784.650000;23977.000000;634.000000;7343.000000;39637.000000;22855.000000;4170.050000;1476.000000;3704.000000;2322.000000;22914.000000;886.000000;595.000000;522.000000;10268.000000;11703.000000;13655.000000;4746.000000;4893.000000;2812.000000;2604.000000;1239.000000;12043.000000
2015-06-03T01:00:00Z;5754.000000;7913.000000;2968.000000;909.000000;5838.000000;319.000000;5812.000000;44956.000000;2778.170000;23593.000000;614.000000;7294.000000;37824.000000;22448.000000;4132.770000;1466.000000;3648.000000;2185.000000;22704.000000;874.000000;606.000000;504.000000;10136.000000;11600.000000;13578.000000;4633.000000;4865.000000;2734.000000;2629.000000;1247.000000;11994.000000
2015-06-03T02:00:00Z;6001.000000;7944.000000;3053.000000;906.000000;5476.000000;312.000000;5756.000000;45692.000000;2786.900000;23400.000000;628.000000;7546.000000;37871.000000;22073.000000;4134.610000;1467.000000;3668.000000;2111.000000;23063.000000;909.000000;590.000000;520.000000;10127.000000;11598.000000;13206.000000;4593.000000;4910.000000;2713.000000;2619.000000;1259.000000;11903.000000
2015-06-03T03:00:00Z;6800.000000;8182.000000;3354.000000;941.000000;5839.000000;312.000000;5952.000000;48499.000000;2944.020000;23745.000000;735.000000;8321.000000;39847.000000;21813.000000;4258.930000;1476.000000;3875.000000;2119.000000;23898.000000;1076.000000;623.000000;616.000000;10211.000000;11889.000000;13605.000000;4545.000000;4903.000000;2793.000000;2698.000000;1346.000000;12457.000000
2015-06-03T04:00:00Z;8048.000000;9098.000000;3698.000000;1084.000000;6184.000000;361.000000;7024.000000;56542.000000;3470.080000;25167.000000;862.000000;8915.000000;44801.000000;22472.000000;4884.050000;1633.000000;4549.000000;2073.000000;28351.000000;1243.000000;678.000000;747.000000;11182.000000;12922.000000;15827.000000;4406.000000;5179.000000;3280.000000;3063.000000;1604.000000;14168.000000
2015-06-03T05:00:00Z;8869.000000;10061.000000;3930.000000;1277.000000;7014.000000;430.000000;7580.000000;62858.000000;4053.990000;27428.000000;974.000000;9213.000000;49787.000000;27081.000000;5382.830000;1896.000000;4927.000000;2321.000000;34681.000000;1373.000000;747.000000;859.000000;12880.000000;14272.000000;17738.000000;4660.000000;5802.000000;3769.000000;3231.000000;1734.000000;15556.000000
2015-06-03T06:00:00Z;9122.000000;10557.000000;4040.000000;1379.000000;7442.000000;486.000000;7871.000000;66247.000000;4334.810000;29921.000000;1014.000000;9425.000000;52403.000000;32366.000000;5866.980000;2021.000000;5014.000000;2850.000000;40490.000000;1434.000000;749.000000;912.000000;14092.000000;14588.000000;18730.000000;5325.000000;6174.000000;4029.000000;3362.000000;1759.000000;16023.000000
2015-06-03T07:00:00Z;9209.000000;10891.000000;4083.000000;1418.000000;7590.000000;511.000000;8052.000000;67200.000000;4399.420000;31099.000000;1018.000000;9383.000000;53689.000000;33517.000000;6090.300000;2071.000000;5146.000000;3279.000000;43181.000000;1448.000000;799.000000;927.000000;14613.000000;14510.000000;19223.000000;6110.000000;6297.000000;4126.000000;3439.000000;1707.000000;16099.000000
2015-06-03T08:00:00Z;9335.000000;10977.000000;4102.000000;1413.000000;7781.000000;519.000000;8046.000000;68818.000000;4471.670000;32003.000000;1019.000000;9526.000000;55035.000000;33647.000000;6240.590000;2074.000000;5261.000000;3404.000000;44089.000000;1441.000000;831.000000;921.000000;14736.000000;14391.000000;19323.000000;6207.000000;6381.000000;4192.000000;3412.000000;1746.000000;16281.000000
2015-06-03T09:00:00Z;9452.000000;10970.000000;4069.000000;1439.000000;8064.000000;516.000000;8136.000000;70252.000000;4434.680000;32810.000000;1003.000000;9453.000000;55969.000000;33361.000000;6343.940000;2149.000000;5348.000000;3420.000000;44482.000000;1430.000000;840.000000;894.000000;14786.000000;14326.000000;19597.000000;6363.000000;6360.000000;4255.000000;3438.000000;1830.000000;16309.000000
2015-06-03T10:00:00Z;9237.000000;10689.000000;4075.000000;1456.000000;7732.000000;518.000000;8185.000000;69406.000000;4406.090000;33535.000000;1002.000000;9337.000000;55873.000000;33422.000000;6318.890000;2163.000000;5403.000000;3438.000000;42636.000000;1443.000000;766.000000;921.000000;14652.000000;14199.000000;19636.000000;6487.000000;6422.000000;4257.000000;3512.000000;1825.000000;16214.000000
2015-06-03T11:00:00Z;9227.000000;10677.000000;4051.000000;1466.000000;7846.000000;506.000000;8109.000000;68681.000000;4425.830000;33703.000000;978.000000;9219.000000;54962.000000;33037.000000;6092.080000;2117.000000;5373.000000;3467.000000;42885.000000;1433.000000;785.000000;918.000000;14706.000000;13971.000000;19724.000000;6349.000000;6571.000000;4224.000000;3487.000000;1822.000000;16093.000000
2015-06-03T12:00:00Z;9098.000000;10424.000000;4042.000000;1493.000000;7795.000000;495.000000;8003.000000;67478.000000;4315.020000;32802.000000;974.000000;9101.000000;54075.000000;32374.000000;5728.640000;2061.000000;5412.000000;3426.000000;44201.000000;1411.000000;761.000000;901.000000;14546.000000;13898.000000;19349.000000;6499.000000;6526.000000;4159.000000;3461.000000;1702.000000;15861.000000
2015-06-03T13:00:00Z;8944.000000;10431.000000;4036.000000;1487.000000;7642.000000;487.000000;8050.000000;66430.000000;4086.310000;32417.000000;950.000000;8979.000000;52572.000000;31912.000000;5536.930000;2018.000000;5434.000000;3378.000000;44569.000000;1379.000000;784.000000;879.000000;14373.000000;13757.000000;19231.000000;6625.000000;6413.000000;4092.000000;3383.000000;1697.000000;15828.000000
